코드,발송일,유형코드,수량,
265731,20101104,1692, 	3 ,
265731,20101104,1041, 	15 ,
265672,20101104,1041, 	288 ,
247467,20101104,1815, 	2 ,
247467,20101104,1261, 	510 ,
247453,20101104,1261, 	288 ,
247445,20101104,1815, 	116 ,
247445,20101104,1261, 	114 ,
247442,20101104,1815, 	96 ,
247442,20101104,1261, 	160 ,
247438,20101104,1261, 	256 ,
230758,20101104,1261, 	1 ,
230491,20101104,1041, 	370 ,
230381,20101104,1692, 	20 ,
230054,20101104,1815, 	73 ,
230054,20101104,1041, 	167 ,
229893,20101104,1815, 	159 ,
229893,20101104,1656, 	1 ,
229875,20101104,1396, 	1 ,
229875,20101104,1815, 	204 ,
229875,20101104,1656, 	2 ,
229875,20101104,1041, 	3 ,
228214,20101104,1815, 	140 ,
228159,20101104,1815, 	11 ,
228159,20101104,1025, 	2 ,
227609,20101104,1396, 	9 ,
227609,20101104,1815," 	5,959 ",
227609,20101104,1656, 	54 ,
227583,20101104,1815, 	7 ,
227550,20101104,1815, 	100 ,
227378,20101104,1815, 	99 ,
227308,20101104,1815, 	80 ,
227308,20101104,1656, 	3 ,
227308,20101104,1692, 	37 ,
227308,20101104,1041, 	2 ,
227308,20101104,1878, 	1 ,
227308,20101104,1261, 	3 ,
227308,20101104,1091, 	1 ,
227246,20101104,1692, 	1 ,
226901,20101104,1878, 	3 ,
226872,20101104,1815, 	125 ,
226626,20101104,1815, 	2 ,
225746,20101104,1692, 	3 ,
225746,20101104,1878, 	1 ,
225739,20101104,1815, 	422 ,
225739,20101104,1656, 	23 ,
225739,20101104,1692, 	45 ,
225739,20101104,1041, 	13 ,
225739,20101104,1261, 	37 ,
225262,20101104,1396, 	1 ,
225262,20101104,1815, 	158 ,
225262,20101104,1656, 	2 ,
225262,20101104,1041, 	4 ,
225262,20101104,1797, 	1 ,
224976,20101104,1041, 	2 ,
224639,20101104,1815, 	66 ,
224639,20101104,1656, 	1 ,
224459,20101104,1815, 	191 ,
224459,20101104,1656, 	1 ,
224455,20101104,1815, 	13 ,
224309,20101104,1878, 	50 ,
224074,20101104,1815, 	4 ,
224067,20101104,1815, 	5 ,
223964,20101104,1853, 	40 ,
223964,20101104,1355, 	23 ,
223880,20101104,1815, 	24 ,
223880,20101104,1692, 	6 ,
223546,20101104,1815, 	10 ,
222406,20101104,1041, 	10 ,
222222,20101104,1815, 	238 ,
222222,20101104,1656, 	1 ,
222167,20101104,1815, 	3 ,
222006,20101104,1242, 	1 ,
222006,20101104,1815, 	209 ,
222006,20101104,1656, 	3 ,
222006,20101104,1692, 	3 ,
221262,20101104,1815, 	50 ,
221225,20101104,1815, 	150 ,
221060,20101104,1815, 	20 ,
297444,20101105,1815, 	72 ,
297444,20101105,1656, 	7 ,
297444,20101105,1041, 	1 ,
297327,20101105,1373, 	26 ,
297275,20101105,1815, 	4 ,
296898,20101105,1815, 	9 ,
296898,20101105,1692, 	12 ,
296670,20101105,1815, 	5 ,
296670,20101105,1656, 	2 ,
296582,20101105,1815, 	26 ,
296582,20101105,1656, 	2 ,
296575,20101105,1815, 	48 ,
296575,20101105,1656, 	2 ,
296564,20101105,1815, 	129 ,
296564,20101105,1656, 	20 ,
296564,20101105,1041, 	1 ,
296546,20101105,1396, 	1 ,
296546,20101105,1815, 	26 ,
296546,20101105,1656, 	5 ,
296520,20101105,1815, 	87 ,
296520,20101105,1656, 	7 ,
296520,20101105,1692, 	3 ,
296498,20101105,1853, 	42 ,
296373,20101105,1815, 	1 ,
296304,20101105,1396, 	1 ,
296304,20101105,1815, 	352 ,
296304,20101105,1692, 	64 ,
296304,20101105,1041, 	11 ,
295490,20101105,1815, 	2 ,
294335,20101105,1815, 	69 ,
294335,20101105,1692, 	17 ,
293257,20101105,1815, 	13 ,
292802,20101105,1878, 	20 ,
292329,20101105,1815, 	10 ,
291291,20101105,1815, 	36 ,
289843,20101105,1815, 	158 ,
289843,20101105,1025, 	18 ,
289843,20101105,1692, 	48 ,
289425,20101105,1815, 	16 ,
288494,20101105,1815, 	10 ,
288259,20101105,1878, 	1 ,
287977,20101105,1355, 	15 ,
287977,20101105,1878, 	25 ,
287977,20101105,1627, 	15 ,
286884,20101105,1815, 	35 ,
286778,20101105,1815, 	70 ,
286778,20101105,1216, 	2 ,
286778,20101105,1797, 	78 ,
285557,20101105,1041, 	64 ,
285557,20101105,1261, 	106 ,
283426,20101105,1041, 	40 ,
281934,20101105,1815, 	22 ,
281454,20101105,1815, 	255 ,
281454,20101105,1656, 	1 ,
275143,20101105,1692, 	160 ,
272415,20101105,1815, 	25 ,
272415,20101105,1692, 	1 ,
272415,20101105,1041, 	4 ,
272415,20101105,1878, 	1 ,
269251,20101105,1041, 	248 ,
269251,20101105,1797, 	8 ,
266112,20101105,1815, 	2 ,
266079,20101105,1692, 	1 ,
265878,20101105,1373, 	7 ,
265823,20101105,1692, 	1 ,
265731,20101105,1815, 	6 ,
265731,20101105,1692, 	2 ,
265731,20101105,1041, 	14 ,
247467,20101105,1261," 	1,024 ",
247453,20101105,1261, 	416 ,
247445,20101105,1815, 	116 ,
247445,20101105,1261, 	114 ,
247442,20101105,1815, 	96 ,
247442,20101105,1656, 	1 ,
247442,20101105,1261, 	159 ,
247434,20101105,1815, 	158 ,
247434,20101105,1261, 	256 ,
247423,20101105,1815, 	90 ,
247423,20101105,1261, 	165 ,
230828,20101105,1396, 	1 ,
230828,20101105,1815, 	455 ,
230773,20101105,1815, 	9 ,
230538,20101105,1815, 	3 ,
230538,20101105,1692, 	6 ,
230538,20101105,1878, 	7 ,
230538,20101105,1627, 	2 ,
230491,20101105,1041, 	200 ,
230388,20101105,1041, 	71 ,
230054,20101105,1815, 	28 ,
230054,20101105,1041, 	467 ,
230054,20101105,1261, 	1 ,
230025,20101105,1815, 	28 ,
229856,20101105,1815, 	525 ,
229856,20101105,1656, 	7 ,
229856,20101105,1041, 	2 ,
229856,20101105,1261, 	2 ,
229776,20101105,1878, 	1 ,
228478,20101105,1815, 	14 ,
228269,20101105,1815, 	9 ,
228269,20101105,1656, 	1 ,
228159,20101105,1815, 	18 ,
227645,20101105,1815, 	36 ,
227645,20101105,1692, 	36 ,
227645,20101105,1878, 	8 ,
227642,20101105,1815, 	20 ,
227631,20101105,1815, 	111 ,
227631,20101105,1041, 	11 ,
227612,20101105,1815, 	173 ,
227612,20101105,1692, 	16 ,
227612,20101105,1041, 	3 ,
227609,20101105,1396, 	12 ,
227609,20101105,1815," 	6,139 ",
227609,20101105,1656, 	67 ,
227308,20101105,1815, 	59 ,
227308,20101105,1692, 	50 ,
227308,20101105,1261, 	1 ,
227290,20101105,1815, 	20 ,
227048,20101105,1815, 	141 ,
227048,20101105,1041, 	9 ,
227015,20101105,1396, 	1 ,
227015,20101105,1815, 	5 ,
226901,20101105,1878, 	4 ,
225750,20101105,1692, 	4 ,
225746,20101105,1692, 	4 ,
225746,20101105,1878, 	5 ,
225739,20101105,1815, 	39 ,
225739,20101105,1656, 	58 ,
225739,20101105,1692, 	21 ,
225739,20101105,1041, 	3 ,
225739,20101105,1797, 	1 ,
225739,20101105,1261, 	58 ,
224939,20101105,1815, 	4 ,
224455,20101105,1815, 	183 ,
224455,20101105,1692, 	240 ,
224074,20101105,1815, 	3 ,
224015,20101105,1815, 	1 ,
223880,20101105,1815, 	20 ,
223880,20101105,1692, 	26 ,
222475,20101105,1815, 	8 ,
222193,20101105,1815, 	98 ,
222193,20101105,1261, 	82 ,
222186,20101105,1815, 	7 ,
222186,20101105,1692, 	6 ,
222186,20101105,1041, 	2 ,
222167,20101105,1815, 	10 ,
222006,20101105,1815, 	360 ,
222006,20101105,1656, 	20 ,
222006,20101105,1692, 	68 ,
222006,20101105,1878, 	1 ,
222006,20101105,1745, 	1 ,
222006,20101105,1261, 	30 ,
220437,20101105,1815, 	20 ,
219989,20101105,1815, 	31 ,
297499,20101106,1815, 	18 ,
297499,20101106,1041, 	4 ,
297308,20101106,1815, 	24 ,
297308,20101106,1656, 	1 ,
297085,20101106,1853, 	6 ,
296949,20101106,1692, 	224 ,
296898,20101106,1815, 	12 ,
296898,20101106,1692, 	17 ,
296670,20101106,1815, 	14 ,
296670,20101106,1656, 	6 ,
296516,20101106,1815, 	25 ,
296516,20101106,1656, 	3 ,
296304,20101106,1396, 	1 ,
296304,20101106,1815, 	354 ,
296304,20101106,1656, 	1 ,
296304,20101106,1692, 	64 ,
296304,20101106,1041, 	8 ,
291027,20101106,1878, 	20 ,
291027,20101106,1627, 	10 ,
289843,20101106,1815," 	1,509 ",
289843,20101106,1656, 	25 ,
289843,20101106,1692, 	46 ,
289843,20101106,1041, 	16 ,
289843,20101106,1878, 	4 ,
289843,20101106,1627, 	2 ,
289843,20101106,1261, 	260 ,
289843,20101106,1373, 	4 ,
289132,20101106,1815, 	6 ,
288534,20101106,1815, 	1 ,
288259,20101106,1878, 	1 ,
286506,20101106,1815, 	37 ,
286506,20101106,1692, 	9 ,
286506,20101106,1041, 	1 ,
285557,20101106,1041, 	49 ,
282719,20101106,1815, 	235 ,
282719,20101106,1025, 	1 ,
282719,20101106,1656, 	1 ,
282719,20101106,1800, 	1 ,
282719,20101106,1692, 	23 ,
282719,20101106,1041, 	5 ,
281454,20101106,1815, 	252 ,
281454,20101106,1692, 	3 ,
281454,20101106,1041, 	1 ,
272415,20101106,1815, 	49 ,
272415,20101106,1041, 	1 ,
272415,20101106,1878, 	6 ,
266112,20101106,1815, 	3 ,
265731,20101106,1396, 	2 ,
265731,20101106,1815, 	9 ,
265731,20101106,1025, 	4 ,
265731,20101106,1041, 	28 ,
265705,20101106,1041, 	119 ,
265606,20101106,1815, 	10 ,
265606,20101106,1041, 	7 ,
247467,20101106,1261, 	533 ,
247456,20101106,1815, 	80 ,
247456,20101106,1261, 	160 ,
247453,20101106,1261, 	256 ,
247449,20101106,1815, 	160 ,
247449,20101106,1261, 	80 ,
247442,20101106,1815, 	74 ,
247442,20101106,1261, 	130 ,
230773,20101106,1815, 	4 ,
230249,20101106,1373, 	1 ,
230054,20101106,1815, 	1 ,
230054,20101106,1041, 	255 ,
229867,20101106,1396, 	2 ,
229867,20101106,1815, 	128 ,
229867,20101106,1656, 	2 ,
229867,20101106,1041, 	2 ,
229585,20101106,1815, 	223 ,
229585,20101106,1656, 	1 ,
228588,20101106,1815, 	235 ,
228588,20101106,1041, 	9 ,
228588,20101106,1261, 	8 ,
228159,20101106,1815, 	22 ,
227645,20101106,1815, 	95 ,
227645,20101106,1692, 	4 ,
227645,20101106,1041, 	3 ,
227645,20101106,1878, 	1 ,
227631,20101106,1815, 	36 ,
227631,20101106,1041, 	1 ,
227609,20101106,1396, 	5 ,
227609,20101106,1815," 	4,572 ",
227609,20101106,1025, 	200 ,
227609,20101106,1656, 	44 ,
227609,20101106,1692, 	32 ,
227583,20101106,1815, 	5 ,
227308,20101106,1815, 	67 ,
227308,20101106,1692, 	56 ,
227308,20101106,1797, 	1 ,
227308,20101106,1261, 	1 ,
226806,20101106,1692, 	199 ,
225746,20101106,1692, 	8 ,
225746,20101106,1878, 	4 ,
225739,20101106,1815, 	250 ,
225262,20101106,1815, 	158 ,
225262,20101106,1656, 	2 ,
225262,20101106,1041, 	4 ,
224639,20101106,1815, 	167 ,
224639,20101106,1025, 	1 ,
224639,20101106,1656, 	2 ,
224639,20101106,1041, 	10 ,
224455,20101106,1692, 	360 ,
224067,20101106,1815, 	12 ,
223993,20101106,1815, 	2 ,
223993,20101106,1041, 	10 ,
223993,20101106,1797, 	2 ,
223993,20101106,1627, 	73 ,
223993,20101106,1261, 	26 ,
223880,20101106,1815, 	20 ,
223685,20101106,1815, 	8 ,
223685,20101106,1692, 	7 ,
222167,20101106,1815, 	6 ,
222006,20101106,1815, 	223 ,
222006,20101106,1656, 	7 ,
222006,20101106,1692, 	6 ,
222006,20101106,1745, 	4 ,
222006,20101106,1261, 	16 ,
221654,20101106,1815, 	3 ,
289843,20101107,1815, 	150 ,
227609,20101107,1396, 	4 ,
227609,20101107,1815," 	3,762 ",
227609,20101107,1656, 	41 ,
297499,20101108,1815, 	12 ,
297198,20101108,1815, 	50 ,
296949,20101108,1815, 	6 ,
296949,20101108,1025, 	4 ,
296949,20101108,1692, 	880 ,
296949,20101108,1041, 	54 ,
296949,20101108,1878, 	80 ,
296949,20101108,1261, 	16 ,
296700,20101108,1815, 	568 ,
296700,20101108,1656, 	3 ,
296700,20101108,1692, 	73 ,
296700,20101108,1041, 	1 ,
296670,20101108,1815, 	14 ,
296670,20101108,1656, 	2 ,
296626,20101108,1815, 	37 ,
296582,20101108,1815, 	20 ,
296582,20101108,1656, 	3 ,
296582,20101108,1041, 	2 ,
296546,20101108,1815, 	19 ,
296546,20101108,1656, 	6 ,
296538,20101108,1815, 	83 ,
296538,20101108,1656, 	6 ,
296516,20101108,1815, 	3 ,
296498,20101108,1853, 	90 ,
295952,20101108,1692, 	64 ,
295325,20101108,1815, 	89 ,
295325,20101108,1692, 	90 ,
295325,20101108,1041, 	1 ,
292802,20101108,1878, 	10 ,
292769,20101108,1815, 	8 ,
291291,20101108,1815, 	32 ,
289843,20101108,1815, 	359 ,
289843,20101108,1656, 	18 ,
289843,20101108,1692, 	86 ,
289843,20101108,1797, 	1 ,
289425,20101108,1815, 	16 ,
289135,20101108,1815, 	5 ,
288802,20101108,1815, 	56 ,
288802,20101108,1692, 	15 ,
287903,20101108,1815, 	65 ,
287694,20101108,1815, 	8 ,
287694,20101108,1692, 	172 ,
286506,20101108,1815, 	37 ,
286506,20101108,1692, 	5 ,
286506,20101108,1041, 	4 ,
286506,20101108,1261, 	2 ,
281461,20101108,1797, 	15 ,
281069,20101108,1091, 	120 ,
275143,20101108,1692, 	160 ,
272415,20101108,1815, 	38 ,
272415,20101108,1692, 	3 ,
272415,20101108,1041, 	16 ,
272415,20101108,1878, 	27 ,
266112,20101108,1815, 	1 ,
266112,20101108,1878, 	1 ,
266094,20101108,1692, 	1 ,
266094,20101108,1041, 	3 ,
266094,20101108,1878, 	1 ,
266094,20101108,1627, 	1 ,
266094,20101108,1745, 	1 ,
266079,20101108,1692, 	11 ,
265731,20101108,1396, 	3 ,
265731,20101108,1815, 	108 ,
265731,20101108,1656, 	2 ,
265731,20101108,1692, 	2 ,
265731,20101108,1216, 	2 ,
265731,20101108,1041, 	31 ,
264822,20101108,1815, 	3 ,
264822,20101108,1692, 	94 ,
247467,20101108,1261, 	529 ,
247460,20101108,1815, 	4 ,
247460,20101108,1656, 	2 ,
247460,20101108,1261, 	16 ,
247453,20101108,1261, 	384 ,
247445,20101108,1815, 	116 ,
247445,20101108,1261, 	113 ,
247445,20101108,1373, 	1 ,
247442,20101108,1815, 	80 ,
247442,20101108,1261, 	176 ,
247438,20101108,1815, 	256 ,
247434,20101108,1815, 	176 ,
230813,20101108,1041, 	103 ,
230791,20101108,1815, 	3 ,
230773,20101108,1815, 	7 ,
230703,20101108,1041, 	5 ,
230626,20101108,1373, 	42 ,
230344,20101108,1815, 	237 ,
230344,20101108,1656, 	3 ,
230344,20101108,1692, 	16 ,
230183,20101108,1041, 	133 ,
230183,20101108,1797, 	60 ,
230183,20101108,1261, 	7 ,
230054,20101108,1041, 	240 ,
229867,20101108,1396, 	1 ,
229867,20101108,1815, 	390 ,
229867,20101108,1656, 	8 ,
229867,20101108,1041, 	1 ,
229798,20101108,1815, 	2 ,
229798,20101108,1692, 	9 ,
229798,20101108,1373, 	2 ,
228588,20101108,1815, 	238 ,
228588,20101108,1041, 	2 ,
228588,20101108,1261, 	12 ,
228159,20101108,1815, 	26 ,
227645,20101108,1815, 	28 ,
227645,20101108,1656, 	1 ,
227645,20101108,1692, 	4 ,
227645,20101108,1041, 	1 ,
227645,20101108,1878, 	3 ,
227642,20101108,1815, 	20 ,
227631,20101108,1815, 	250 ,
227631,20101108,1041, 	9 ,
227609,20101108,1396, 	8 ,
227609,20101108,1815," 	6,127 ",
227609,20101108,1025, 	245 ,
227609,20101108,1656, 	60 ,
227308,20101108,1815, 	246 ,
227308,20101108,1692, 	78 ,
226901,20101108,1878, 	2 ,
225750,20101108,1692, 	14 ,
225746,20101108,1692, 	10 ,
225739,20101108,1815, 	252 ,
225739,20101108,1656, 	15 ,
225739,20101108,1692, 	16 ,
225739,20101108,1041, 	5 ,
225739,20101108,1261, 	72 ,
224639,20101108,1815, 	176 ,
224639,20101108,1656, 	1 ,
224639,20101108,1692, 	2 ,
224639,20101108,1041, 	13 ,
224573,20101108,1692, 	29 ,
224067,20101108,1815, 	5 ,
223880,20101108,1815, 	9 ,
223880,20101108,1692, 	1 ,
223447,20101108,1815, 	177 ,
223447,20101108,1041, 	3 ,
222501,20101108,1041, 	37 ,
222167,20101108,1815, 	10 ,
222006,20101108,1815, 	386 ,
222006,20101108,1656, 	15 ,
222006,20101108,1692, 	85 ,
221537,20101108,1815, 	2 ,
221401,20101108,1797, 	100 ,
221225,20101108,1815, 	150 ,
220715,20101108,1815, 	192 ,
298071,20101109,1853, 	37 ,
297946,20101109,1815, 	32 ,
297946,20101109,1692, 	68 ,
297785,20101109,1815, 	10 ,
297704,20101109,1815, 	230 ,
297704,20101109,1656, 	26 ,
297499,20101109,1815, 	38 ,
297499,20101109,1041, 	2 ,
297308,20101109,1815, 	29 ,
297308,20101109,1656, 	3 ,
297308,20101109,1041, 	1 ,
297085,20101109,1853, 	6 ,
296898,20101109,1815, 	19 ,
296898,20101109,1656, 	1 ,
296898,20101109,1692, 	24 ,
296810,20101109,1815, 	64 ,
296810,20101109,1692, 	108 ,
296670,20101109,1815, 	24 ,
296637,20101109,1815, 	93 ,
296637,20101109,1656, 	17 ,
296637,20101109,1041, 	1 ,
296604,20101109,1815, 	99 ,
296604,20101109,1656, 	10 ,
296604,20101109,1041, 	1 ,
296579,20101109,1815, 	44 ,
296579,20101109,1656, 	7 ,
296304,20101109,1815, 	358 ,
296304,20101109,1692, 	48 ,
296304,20101109,1041, 	6 ,
296304,20101109,1261, 	16 ,
295358,20101109,1815, 	3 ,
294335,20101109,1815, 	82 ,
294335,20101109,1656, 	1 ,
294027,20101109,1627, 	25 ,
291222,20101109,1815, 	60 ,
290789,20101109,1815, 	42 ,
289843,20101109,1815, 	150 ,
289535,20101109,1692, 	100 ,
289425,20101109,1815, 	32 ,
287819,20101109,1815, 	10 ,
287694,20101109,1815, 	1 ,
287694,20101109,1692, 	168 ,
283078,20101109,1091, 	16 ,
282488,20101109,1692, 	23 ,
282191,20101109,1815, 	64 ,
282191,20101109,1692, 	128 ,
282191,20101109,1041, 	3 ,
282191,20101109,1261, 	1 ,
282191,20101109,1373, 	60 ,
281439,20101109,1373, 	127 ,
281373,20101109,1815, 	20 ,
280500,20101109,1815, 	10 ,
280478,20101109,1815, 	46 ,
280383,20101109,1815, 	1 ,
272415,20101109,1815, 	22 ,
272415,20101109,1692, 	2 ,
272415,20101109,1041, 	8 ,
272415,20101109,1878, 	5 ,
269255,20101109,1815, 	20 ,
266189,20101109,1815, 	8 ,
266189,20101109,1692, 	152 ,
266112,20101109,1815, 	5 ,
266112,20101109,1692, 	2 ,
266079,20101109,1692, 	6 ,
266068,20101109,1261, 	3 ,
266046,20101109,1261, 	18 ,
265731,20101109,1815, 	19 ,
265731,20101109,1692, 	1 ,
265731,20101109,1041, 	16 ,
265731,20101109,1797, 	1 ,
265731,20101109,1878, 	1 ,
264822,20101109,1692, 	35 ,
247467,20101109,1261, 	785 ,
247456,20101109,1815, 	128 ,
247456,20101109,1261, 	54 ,
247453,20101109,1261, 	192 ,
247445,20101109,1815, 	115 ,
247445,20101109,1656, 	1 ,
247445,20101109,1261, 	114 ,
247442,20101109,1815, 	68 ,
247442,20101109,1261, 	188 ,
247438,20101109,1815, 	256 ,
247434,20101109,1815, 	16 ,
247434,20101109,1261, 	80 ,
247431,20101109,1815, 	146 ,
247431,20101109,1261, 	64 ,
230773,20101109,1815, 	7 ,
230344,20101109,1815, 	224 ,
230344,20101109,1692, 	32 ,
230054,20101109,1815, 	18 ,
230054,20101109,1041, 	222 ,
229897,20101109,1815, 	8 ,
228841,20101109,1878, 	18 ,
228419,20101109,1815, 	2 ,
228419,20101109,1041, 	2 ,
228159,20101109,1815, 	7 ,
227876,20101109,1815, 	50 ,
227642,20101109,1815, 	30 ,
227631,20101109,1815, 	98 ,
227631,20101109,1041, 	19 ,
227609,20101109,1396, 	1 ,
227609,20101109,1815," 	5,449 ",
227609,20101109,1656, 	62 ,
227583,20101109,1815, 	8 ,
227308,20101109,1815, 	56 ,
227308,20101109,1692, 	44 ,
227308,20101109,1041, 	1 ,
227308,20101109,1797, 	1 ,
227308,20101109,1878, 	1 ,
227308,20101109,1261, 	8 ,
226901,20101109,1878, 	5 ,
226729,20101109,1815, 	180 ,
226729,20101109,1692, 	7 ,
226729,20101109,1041, 	3 ,
225746,20101109,1692, 	14 ,
225739,20101109,1815, 	497 ,
225739,20101109,1656, 	12 ,
225739,20101109,1692, 	27 ,
225739,20101109,1041, 	2 ,
225739,20101109,1797, 	1 ,
225739,20101109,1261, 	1 ,
225145,20101109,1692, 	25 ,
225145,20101109,1878, 	2 ,
225101,20101109,1815, 	1 ,
224983,20101109,1815, 	4 ,
224983,20101109,1656, 	4 ,
224639,20101109,1815, 	267 ,
224639,20101109,1041, 	18 ,
224455,20101109,1815, 	12 ,
223880,20101109,1815, 	102 ,
222222,20101109,1261, 	200 ,
222167,20101109,1815, 	10 ,
222006,20101109,1815, 	213 ,
222006,20101109,1656, 	5 ,
222006,20101109,1692, 	9 ,
222006,20101109,1878, 	2 ,
222006,20101109,1745, 	1 ,
222006,20101109,1261, 	26 ,
221797,20101109,1853, 	86 ,
221401,20101109,1797, 	100 ,
220459,20101109,1261, 	160 ,
297939,20101110,1878, 	90 ,
297939,20101110,1627, 	7 ,
297785,20101110,1815, 	10 ,
297712,20101110,1815, 	15 ,
297444,20101110,1815, 	46 ,
297444,20101110,1656, 	8 ,
296898,20101110,1815, 	22 ,
296898,20101110,1692, 	23 ,
296898,20101110,1041, 	1 ,
296670,20101110,1815, 	16 ,
296652,20101110,1815, 	81 ,
296652,20101110,1656, 	8 ,
296626,20101110,1815, 	5 ,
296619,20101110,1815, 	61 ,
296619,20101110,1656, 	4 ,
296582,20101110,1815, 	24 ,
296582,20101110,1656, 	7 ,
296546,20101110,1815, 	22 ,
296524,20101110,1815, 	42 ,
296524,20101110,1656, 	8 ,
296524,20101110,1041, 	1 ,
296516,20101110,1815, 	28 ,
296516,20101110,1656, 	1 ,
296516,20101110,1041, 	1 ,
296502,20101110,1878, 	32 ,
296498,20101110,1853, 	471 ,
296406,20101110,1815, 	4 ,
296406,20101110,1692, 	2 ,
296406,20101110,1041, 	1 ,
296406,20101110,1627, 	1 ,
296406,20101110,1261, 	2 ,
296351,20101110,1853, 	6 ,
296304,20101110,1815, 	188 ,
296304,20101110,1692, 	32 ,
296304,20101110,1041, 	4 ,
294764,20101110,1878, 	5 ,
294756,20101110,1815, 	200 ,
291291,20101110,1815, 	16 ,
290928,20101110,1692, 	40 ,
290892,20101110,1355, 	40 ,
290364,20101110,1815, 	11 ,
289843,20101110,1815, 	179 ,
289843,20101110,1656, 	13 ,
289843,20101110,1692, 	32 ,
289843,20101110,1041, 	1 ,
289425,20101110,1815, 	32 ,
289055,20101110,1815, 	54 ,
288684,20101110,1815, 	179 ,
288684,20101110,1656, 	1 ,
287694,20101110,1815, 	4 ,
287694,20101110,1692, 	224 ,
286506,20101110,1815, 	31 ,
286506,20101110,1692, 	5 ,
286356,20101110,1815, 	9 ,
285124,20101110,1041, 	4 ,
285124,20101110,1261, 	12 ,
284831,20101110,1815, 	20 ,
284831,20101110,1041, 	2 ,
283874,20101110,1815, 	84 ,
283874,20101110,1656, 	4 ,
283874,20101110,1692, 	24 ,
282040,20101110,1261, 	160 ,
281454,20101110,1815, 	436 ,
280508,20101110,1815, 	160 ,
275451,20101110,1815, 	120 ,
275451,20101110,1692, 	72 ,
275433,20101110,1815, 	120 ,
275433,20101110,1692, 	160 ,
275418,20101110,1692, 	256 ,
275143,20101110,1815, 	13 ,
275143,20101110,1692, 	240 ,
275143,20101110,1878, 	2 ,
272415,20101110,1815, 	35 ,
272415,20101110,1041, 	2 ,
266112,20101110,1692, 	2 ,
266098,20101110,1815, 	3 ,
266098,20101110,1025, 	1 ,
266098,20101110,1692, 	13 ,
266098,20101110,1041, 	3 ,
266098,20101110,1878, 	4 ,
266098,20101110,1627, 	1 ,
265731,20101110,1815, 	34 ,
265731,20101110,1025, 	1 ,
265731,20101110,1692, 	4 ,
265731,20101110,1041, 	20 ,
265731,20101110,1797, 	6 ,
265632,20101110,1815, 	11 ,
265632,20101110,1041, 	2 ,
247467,20101110,1815, 	4 ,
247467,20101110,1261," 	1,020 ",
247453,20101110,1261, 	608 ,
247442,20101110,1815, 	70 ,
247442,20101110,1261, 	186 ,
247438,20101110,1815, 	150 ,
247438,20101110,1261, 	352 ,
230810,20101110,1041, 	17 ,
230773,20101110,1815, 	2 ,
230626,20101110,1373, 	1 ,
230527,20101110,1373, 	1 ,
230054,20101110,1815, 	16 ,
230054,20101110,1041, 	239 ,
230054,20101110,1261, 	1 ,
229878,20101110,1815, 	48 ,
229878,20101110,1692, 	132 ,
229878,20101110,1373, 	20 ,
229875,20101110,1815, 	14 ,
228588,20101110,1815, 	227 ,
228588,20101110,1656, 	1 ,
228588,20101110,1261, 	24 ,
228276,20101110,1815, 	23 ,
228159,20101110,1396, 	1 ,
228159,20101110,1815, 	16 ,
228159,20101110,1216, 	1 ,
228159,20101110,1041, 	6 ,
227645,20101110,1815, 	40 ,
227645,20101110,1025, 	1 ,
227645,20101110,1692, 	21 ,
227645,20101110,1878, 	7 ,
227631,20101110,1815, 	219 ,
227631,20101110,1025, 	1 ,
227631,20101110,1041, 	42 ,
227609,20101110,1396, 	12 ,
227609,20101110,1815," 	4,933 ",
227609,20101110,1656, 	56 ,
227609,20101110,1692, 	1 ,
227433,20101110,1815, 	5 ,
227308,20101110,1815, 	8 ,
227308,20101110,1692, 	59 ,
227308,20101110,1261, 	4 ,
226901,20101110,1815, 	82 ,
226901,20101110,1878, 	5 ,
226428,20101110,1627, 	54 ,
225753,20101110,1815, 	221 ,
225753,20101110,1656, 	3 ,
225750,20101110,1692, 	6 ,
225739,20101110,1815, 	48 ,
225739,20101110,1656, 	24 ,
225739,20101110,1692, 	223 ,
225739,20101110,1041, 	4 ,
225739,20101110,1261, 	60 ,
225739,20101110,1373, 	1 ,
225262,20101110,1396, 	80 ,
225262,20101110,1815, 	116 ,
225262,20101110,1656, 	3 ,
225262,20101110,1041, 	1 ,
224961,20101110,1815, 	8 ,
224455,20101110,1815, 	5 ,
224067,20101110,1815, 	3 ,
223880,20101110,1815, 	37 ,
223880,20101110,1692, 	1 ,
223685,20101110,1815, 	4 ,
223685,20101110,1692, 	15 ,
223685,20101110,1878, 	3 ,
222222,20101110,1878, 	3 ,
222222,20101110,1627, 	1 ,
222222,20101110,1261, 	196 ,
222006,20101110,1815, 	154 ,
222006,20101110,1656, 	2 ,
222006,20101110,1692, 	68 ,
222002,20101110,1815, 	4 ,
220833,20101110,1815, 	2 ,
220473,20101110,1878, 	20 ,
297994,20101111,1815, 	127 ,
297994,20101111,1692, 	22 ,
297994,20101111,1797, 	3 ,
297994,20101111,1261, 	1 ,
297785,20101111,1815, 	20 ,
297308,20101111,1815, 	17 ,
297308,20101111,1656, 	1 ,
297195,20101111,1815, 	39 ,
296898,20101111,1815, 	11 ,
296898,20101111,1692, 	10 ,
296832,20101111,1815, 	65 ,
296832,20101111,1692, 	10 ,
296670,20101111,1815, 	9 ,
296670,20101111,1656, 	3 ,
296516,20101111,1815, 	16 ,
296516,20101111,1656, 	4 ,
296498,20101111,1853, 	253 ,
